name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Lagos,Nigeria",2017-06-21,27.5,26.1,26.7,31,26.1,28.3,23.9,84.4,11,100,87.5,rain,0,0,,14,271.5,1013.1,66.9,10.1,205.4,17.7,7,,2017-06-21T06:33:22,2017-06-21T19:03:11,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-06-22,31,25.1,27.8,38.6,25.1,31.3,25,85.2,99,100,8.33,rain,0,0,,18.4,258.6,1011.9,59.7,9.6,121.5,10.5,4,,2017-06-22T06:33:35,2017-06-22T19:03:23,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-06-23,30,26,27,36.2,26,29.2,24.9,88.5,2,100,4.17,rain,0,0,,23.8,248.4,1011.7,58.3,9.5,83.5,7.3,3,,2017-06-23T06:33:48,2017-06-23T19:03:36,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-06-24,30,24.9,27.2,35.1,24.9,28.9,24.1,83.7,10,100,4.17,rain,0,0,,18,226.4,1011.2,66.1,9.2,116.9,10.1,4,,2017-06-24T06:34:02,2017-06-24T19:03:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-06-25,30,24.9,26.6,37.4,24.9,28.3,24.6,88.9,16,100,8.33,rain,0,0,,14.8,227.7,1012,63,9,130.1,11.3,5,,2017-06-25T06:34:15,2017-06-25T19:04:00,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,65201099999"
"Lagos,Nigeria",2017-06-26,32,23.9,26.9,39.2,23.9,28.6,23.9,84.3,4.6,100,25,rain,0,0,,22.3,207.3,1012.5,52,10.7,124.1,10.8,5,,2017-06-26T06:34:29,2017-06-26T19:04:11,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-06-27,30,24,27.4,36.2,24,30,24.4,84.4,0.6,100,12.5,rain,0,0,,14.8,217.7,1012.7,64.8,9.3,110.3,9.6,4,,2017-06-27T06:34:43,2017-06-27T19:04:22,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-06-28,30,24.9,27,36.2,24.9,29.3,24.6,87.2,22,100,4.17,rain,0,0,,19.1,224.6,1013.6,56.4,9,113.8,9.8,4,,2017-06-28T06:34:57,2017-06-28T19:04:33,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-06-29,28.4,25,26.2,33.5,25,26.5,24.6,91.1,11,100,8.33,rain,0,0,,20.5,230.6,1013.6,64.2,9.1,158.8,13.9,5,,2017-06-29T06:35:11,2017-06-29T19:04:43,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-06-30,30,24,26.3,36.2,24,28,24.1,88,0.8,100,4.17,rain,0,0,37.1,16.6,213.6,1014.5,61,9,178.1,15.5,7,,2017-06-30T06:35:24,2017-06-30T19:04:53,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
"Lagos,Nigeria",2017-07-01,29,24,26.1,34.8,24,27.1,24.3,90.4,20,100,8.33,rain,0,0,,21.2,247.3,1013.9,71.6,8.4,76,6.6,3,,2017-07-01T06:35:38,2017-07-01T19:05:02,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-02,30,24.9,27.3,36.2,24.9,29.9,24.6,85.5,2.2,100,41.67,rain,0,0,,20.9,219.3,1013.7,83.5,9,118,10.1,4,,2017-07-02T06:35:52,2017-07-02T19:05:11,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-03,29,24,27,35.6,24,29.6,24.5,86.3,5.8,100,8.33,rain,0,0,,23,235.6,1014.5,74.5,9,89,7.7,3,,2017-07-03T06:36:06,2017-07-03T19:05:19,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-04,28.1,25.1,26.6,32.7,25.1,28,24.5,88.5,0.3,100,8.33,rain,0,0,,22.3,246.4,1014,61.7,9,108.8,9.3,3,,2017-07-04T06:36:19,2017-07-04T19:05:27,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-05,27.8,24,25.6,32.2,24,26.2,24.2,92.6,10,100,8.33,rain,0,0,,24.1,238.5,1014.3,69.1,7,105.7,9.2,3,,2017-07-05T06:36:33,2017-07-05T19:05:34,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-06,25.7,23,24.2,25.7,23,24.2,23.4,95.4,66,100,12.5,rain,0,0,,18.4,258,1014.9,64.7,8,180.5,15.8,7,,2017-07-06T06:36:46,2017-07-06T19:05:41,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-07,27.9,23.8,25.4,32,23.8,25.9,23.8,91,0.9,100,4.17,rain,0,0,25.9,18.4,217.2,1014.9,73,7.2,222.6,19.1,8,,2017-07-07T06:36:59,2017-07-07T19:05:47,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-08,26.1,24,24.7,26.1,24,24.7,23.8,94.7,18.1,100,8.33,rain,0,0,,16.6,248.4,1014.5,71.6,6.7,232.7,20.1,8,,2017-07-08T06:37:12,2017-07-08T19:05:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-09,27,23,25.1,30.6,23,25.5,23.7,91.8,15,100,8.33,rain,0,0,,22.3,234.5,1015,65.7,7.5,210.1,18.1,7,,2017-07-09T06:37:25,2017-07-09T19:05:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-10,29.1,22,25.9,32.9,22,26.5,22.4,82,0,0,0,,0,0,,22.3,230.1,1015.1,66.6,9.1,203.9,17.5,8,,2017-07-10T06:37:38,2017-07-10T19:06:01,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-11,30,21.8,25.7,33.3,21.8,26.7,22,81,0,0,0,,0,0,,20.5,243.7,1016.2,57,9.4,241.9,20.9,8,,2017-07-11T06:37:50,2017-07-11T19:06:05,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-12,30,23,26.1,34.1,23,27.4,22.6,81.8,0,0,0,,0,0,,16.9,242.8,1015.9,54.5,9.6,263,22.7,9,,2017-07-12T06:38:03,2017-07-12T19:06:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-13,29.9,23.8,25.9,34,23.8,26.7,23.1,85,0,0,0,,0,0,,20.5,243.4,1015.4,49.2,9.3,258.9,22.3,8,,2017-07-13T06:38:14,2017-07-13T19:06:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-14,29.1,25,26.7,32.9,25,27.8,23.2,81.4,0,0,0,,0,0,,20.2,236.4,1014.3,70.6,9.7,217.5,18.9,8,,2017-07-14T06:38:26,2017-07-14T19:06:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-15,30,23.9,26.6,34.1,23.9,28.4,23.5,84,0.1,100,4.17,rain,0,0,,20.5,227.9,1014.3,56.8,9,159.3,13.6,6,,2017-07-15T06:38:37,2017-07-15T19:06:13,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-16,27.3,24.2,25.7,30.8,24.2,25.9,23.9,89.4,2.1,100,45.83,rain,0,0,,25.2,253.7,1015,65.7,9.1,134.4,11.5,5,,2017-07-16T06:38:48,2017-07-16T19:06:13,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-17,26.3,25,25.7,26.3,25,25.7,24.1,91.3,8,100,8.33,rain,0,0,,22.3,248,1013.2,62.5,7.9,196.6,17,7,,2017-07-17T06:38:59,2017-07-17T19:06:13,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-18,28,23.8,25.3,32.5,23.8,25.6,23.9,92.5,5,100,8.33,rain,0,0,,20.5,231.3,1014.1,72.1,7.3,132.2,11.5,4,,2017-07-18T06:39:09,2017-07-18T19:06:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-19,26.2,25.7,25.9,26.2,25.7,25.9,23.7,88,2.2,100,75,rain,0,0,,18.4,202.5,,69.7,8,207.8,17.8,7,,2017-07-19T06:39:19,2017-07-19T19:06:09,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-20,26.5,25.7,26.1,26.5,25.7,26.1,23.9,87.8,3.1,100,87.5,rain,,,,21.6,225.3,,34.5,,231.1,20,8,,2017-07-20T06:39:29,2017-07-20T19:06:07,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"Lagos,Nigeria",2017-07-21,26.4,25.9,26.1,26.4,25.9,26.1,23.9,88,5.2,100,95.83,rain,,,,25.6,239.8,,60.1,,210.6,18.2,7,,2017-07-21T06:39:38,2017-07-21T19:06:04,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"Lagos,Nigeria",2017-07-22,26.1,25.5,25.9,26.1,25.5,25.9,24.3,91.4,44.4,100,100,rain,,,,30.2,222.6,,93.9,,72,6.2,2,,2017-07-22T06:39:47,2017-07-22T19:05:59,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"Lagos,Nigeria",2017-07-23,28,23.6,25.7,31.9,23.6,26.4,23.9,90,23,100,8.33,rain,0,0,,31.7,250.6,1015,83.8,8.1,88.4,7.7,4,,2017-07-23T06:39:55,2017-07-23T19:05:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-24,26,24,25.3,26,24,25.3,23.5,89.9,6,100,12.5,rain,0,0,,24.5,242.7,1015.3,54.9,8.5,184.1,15.7,7,,2017-07-24T06:40:03,2017-07-24T19:05:49,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-25,26,24.2,25.3,26,24.2,25.3,23.2,88.5,5,100,8.33,rain,0,0,35.3,31.7,247.1,1014.9,76.1,8.1,118.3,10.2,3,,2017-07-25T06:40:10,2017-07-25T19:05:43,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-26,29,24,25.5,32.7,24,26.1,23.3,88.2,0.1,100,4.17,rain,0,0,,21.6,234.4,1014.5,68.4,8.1,224.6,19.6,8,,2017-07-26T06:40:17,2017-07-26T19:05:36,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-27,26,25,25.5,26,25,25.5,23.1,86.6,0.5,100,20.83,rain,0,0,,18,215.7,1013.2,84.8,10,238,20.7,8,,2017-07-27T06:40:24,2017-07-27T19:05:28,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-28,29,24,26.2,33.6,24,27.6,23.7,86.8,0.2,100,8.33,rain,0,0,,20.5,232.4,1013.4,68.5,9.2,201.2,17.4,7,,2017-07-28T06:40:30,2017-07-28T19:05:19,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-29,28,25,25.9,31.9,25,26.7,23.7,87.7,0.3,100,12.5,rain,0,0,,22.3,246.9,1015.1,68.3,8.5,164.7,14.3,5,,2017-07-29T06:40:36,2017-07-29T19:05:10,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-30,29,24.2,26.1,33.6,24.2,27.1,23.2,84.5,0.7,100,20.83,rain,0,0,,25.9,244.5,1013.6,70.8,9.5,201.2,17.4,7,,2017-07-30T06:40:41,2017-07-30T19:05:00,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-07-31,28,24.8,25.8,31.9,24.8,26.8,23.1,85.3,0,0,0,,0,0,27.7,27.7,249.7,1013.8,67.4,9.5,210.9,18.1,7,,2017-07-31T06:40:45,2017-07-31T19:04:49,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-01,28,25,25.7,31.3,25,26.2,23.4,87.2,2.4,100,41.67,rain,0,0,22.3,24.1,237.9,1015,70.2,8,168.2,14.6,5,,2017-08-01T06:40:50,2017-08-01T19:04:38,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-02,26.4,23.9,25.2,26.4,23.9,25.2,23.7,91.7,9,100,8.33,rain,0,0,,24.1,239.5,1014.8,71.3,8.4,135.7,11.7,5,,2017-08-02T06:40:53,2017-08-02T19:04:25,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-03,25.4,23.9,24.4,25.4,23.9,24.4,23.1,92.3,8,100,4.17,rain,0,0,,24.1,247.3,1015,68.2,7.3,232.2,19.8,8,,2017-08-03T06:40:57,2017-08-03T19:04:12,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-04,26.9,22.4,24.9,29.2,22.4,25,22.8,88.5,4,100,4.17,rain,0,0,13,25.9,242,1014.6,73.1,8,191.6,16.5,6,,2017-08-04T06:40:59,2017-08-04T19:03:59,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-05,26.6,22.1,24.7,26.6,22.1,24.7,23,90.3,7,100,4.17,rain,0,0,,24.1,245.2,1013.6,70.3,8.2,211.6,18.2,7,,2017-08-05T06:41:02,2017-08-05T19:03:44,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-06,28,24,25.3,31.9,24,26.1,23.2,88.4,0,0,0,,0,0,38.9,24.1,256.3,1013.6,82.5,9,217.9,19,7,,2017-08-06T06:41:03,2017-08-06T19:03:29,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"Lagos,Nigeria",2017-08-07,28.8,23,25.3,32.4,23,25.9,22.6,85.5,0.1,100,4.17,rain,0,0,,25.9,249.6,1014.7,66.2,9.3,195.1,16.7,7,,2017-08-07T06:41:05,2017-08-07T19:03:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-08,28,23,25,31.9,23,25.5,23,88.9,0.5,100,12.5,rain,0,0,,22.3,199,1014.2,59.4,9,210.7,18.1,7,,2017-08-08T06:41:05,2017-08-08T19:02:57,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-09,27,23.7,25.1,30.1,23.7,25.5,23.3,90.2,0.1,100,4.17,rain,0,0,,20.9,227.1,1015,62.9,9.2,216.6,18.6,8,,2017-08-09T06:41:06,2017-08-09T19:02:40,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-10,28.7,24,25.8,32.5,24,26.7,23.5,87.5,0.5,100,16.67,rain,0,0,,22.3,250,1014.3,61.8,9.3,218.4,18.9,8,,2017-08-10T06:41:06,2017-08-10T19:02:22,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-11,29,23.8,25.8,32.7,23.8,26.7,23.1,85.6,0,0,0,,0,0,,18.4,254.8,1014.1,65.7,8.5,168.4,14.5,5,,2017-08-11T06:41:05,2017-08-11T19:02:03,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Lagos,Nigeria",2017-08-12,28.2,23.2,25.9,31.9,23.2,27.2,23.3,85.7,0,0,0,,0,0,35.3,25.9,267,1013.4,60.9,9.1,198.5,17.3,7,,2017-08-12T06:41:04,2017-08-12T19:01:44,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"Lagos,Nigeria",2017-08-13,28.2,24.9,26.2,32.4,24.9,27.5,23.6,85.7,0,0,0,,0,0,,24.1,239.6,1012.8,60.2,9.8,211.6,18.3,7,,2017-08-13T06:41:02,2017-08-13T19:01:24,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
"Lagos,Nigeria",2017-08-14,27.8,24.8,25.6,31,24.8,26.2,23.5,88.5,2.6,100,29.17,rain,0,0,,24.1,244.8,1012.2,76,9.5,170.8,14.7,7,,2017-08-14T06:41:00,2017-08-14T19:01:04,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-15,29.6,24.8,25.6,34.3,24.8,26,23.3,86.9,2,100,45.83,rain,0,0,,27.7,229.8,1013.4,86.9,9.2,217.8,18.8,7,,2017-08-15T06:40:58,2017-08-15T19:00:43,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65213099999,remote,65201099999"
"Lagos,Nigeria",2017-08-16,28,24,25.6,31.3,24,26.1,23.4,88,0.7,100,29.17,rain,0,0,,22.3,248.4,1012.8,75.8,7.6,161.7,13.9,6,,2017-08-16T06:40:55,2017-08-16T19:00:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-17,26,23,24.8,26,23,24.8,23,89.9,17,100,4.17,rain,0,0,,27.7,250.5,1011.6,72.1,8.1,135,11.8,5,,2017-08-17T06:40:52,2017-08-17T18:59:59,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-18,28,24,25.5,31.3,24,26.3,23,86.2,0.2,100,8.33,rain,0,0,,20.9,229.5,1011.3,81.9,9,202.7,17.7,7,,2017-08-18T06:40:48,2017-08-18T18:59:36,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-19,29.1,22.9,25.2,31.8,22.9,25.4,22.2,83.7,0,0,0,,0,0,,19.4,202.1,1012.8,43.6,9.1,275.3,23.8,9,,2017-08-19T06:40:44,2017-08-19T18:59:13,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-20,29.1,23,25.4,34.2,23,26.1,22.3,83.5,0,0,0,,0,0,,20.5,221.4,1013.4,56.2,9.3,264.5,22.8,9,,2017-08-20T06:40:39,2017-08-20T18:58:49,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-21,27,24,25.2,29.6,24,25.7,22.3,84.4,0,0,0,,0,0,,25.9,233.5,1013.1,57.6,9.7,226.2,19.6,8,,2017-08-21T06:40:34,2017-08-21T18:58:24,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-22,29,23,25.3,32,23,26,22.1,83.2,0,0,0,,0,0,37.1,22.3,250.7,1013.5,58.6,9.3,210,18.2,8,,2017-08-22T06:40:29,2017-08-22T18:58:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-23,29,23,25.4,32,23,26.2,22.2,83.1,0,0,0,,0,0,,18,240.2,1012.6,56.6,9.8,262.5,22.8,9,,2017-08-23T06:40:23,2017-08-23T18:57:34,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-24,30,22.8,25.7,35.1,22.8,27.1,22.7,84.2,0,0,0,,0,0,,14.8,239.6,1012.3,59.4,9.1,260.5,22.7,9,,2017-08-24T06:40:17,2017-08-24T18:57:08,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"Lagos,Nigeria",2017-08-25,25,21.9,23.6,25,21.9,23.6,22.2,91.9,39,100,4.17,rain,0,0,,20.5,243.8,1012.1,56.6,9,166.2,14.2,6,,2017-08-25T06:40:10,2017-08-25T18:56:42,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,65213099999,DNMM,65201099999"
"Lagos,Nigeria",2017-08-26,28,22,24.7,31.3,22,25.3,22.6,88.7,4,100,4.17,rain,0,0,,18.4,209.7,1012.9,55.6,7.2,126.5,10.8,4,,2017-08-26T06:40:03,2017-08-26T18:56:15,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-27,27,23,25,30.1,23,25.5,23.1,89,0.6,100,16.67,rain,0,0,,22.3,215.6,1014.1,59.8,8.8,165.4,14.4,6,,2017-08-27T06:39:56,2017-08-27T18:55:48,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-28,29,23,25.5,33.6,23,26.5,23.1,87.2,0,0,0,,0,0,,24.1,269.1,1013,55.8,9.5,148.5,12.7,5,,2017-08-28T06:39:49,2017-08-28T18:55:20,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"Lagos,Nigeria",2017-08-29,27,24,25,30.1,24,25.1,23.1,89.4,0,0,0,,0,0,25.9,26.3,255.9,1012.5,76.8,9.4,176.8,15.4,6,,2017-08-29T06:39:41,2017-08-29T18:54:52,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-30,28,24,25.2,31.3,24,25.7,23,88.1,3,100,4.17,rain,0,0,42.5,27.7,249.1,1013.4,68.8,9.6,177.2,15.1,6,,2017-08-30T06:39:33,2017-08-30T18:54:23,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-08-31,28,24,25.2,31.3,24,25.7,22.9,87.5,0,0,0,,0,0,,25.9,253.7,1013.8,67.7,9.9,240.5,21,8,,2017-08-31T06:39:24,2017-08-31T18:53:55,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"Lagos,Nigeria",2017-09-01,30,23,25.7,35.1,23,26.8,22.7,84.5,0,0,0,,0,0,,25.9,221.4,1014.7,55.2,9.2,244.7,21.2,9,,2017-09-01T06:39:15,2017-09-01T18:53:25,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Lagos,Nigeria",2017-09-02,29.1,23,25.6,33,23,26.7,22.8,85.2,0,0,0,,0,0,,20.5,264.2,1014.4,59.2,9.5,153.3,13.2,4,,2017-09-02T06:39:07,2017-09-02T18:52:56,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Lagos,Nigeria",2017-09-03,28,24,25.4,31.9,24,26.2,23.1,87.2,0,0,0,,0,0,37.1,18.4,242.9,1014,58.3,9.8,197.3,17,7,,2017-09-03T06:38:57,2017-09-03T18:52:26,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Lagos,Nigeria",2017-09-04,29,24,25.6,32.7,24,26.2,22.8,85.1,0,0,0,,0,0,,22.3,260.3,1013.8,63,10,243.8,21.1,8,,2017-09-04T06:38:48,2017-09-04T18:51:56,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"Lagos,Nigeria",2017-09-05,30,23,25.8,35.1,23,27.3,23.1,85.3,0,0,0,,0,0,,20.9,247.8,1014.2,59.7,9.4,254.8,22.1,9,,2017-09-05T06:38:38,2017-09-05T18:51:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Lagos,Nigeria",2017-09-06,29,23.6,25.8,33,23.6,26.9,23.1,85.7,0,0,0,,0,0,,27.7,244.8,1013.3,64.5,9.6,257.1,22.1,9,,2017-09-06T06:38:29,2017-09-06T18:50:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
