name,Longitude,Latitude,datetime,datetime,temp,humidity,precip,preciptype,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,uvindex
"Lagos,Nigeria",,,6/23/2020,June,25.9,86.5,0,,16.6,1012.6,42.2,6.9,149,5
"Lagos,Nigeria",,,6/24/2020,June,27,87,221,rain,14.8,1013,57.2,9.7,253.7,8
"Lagos,Nigeria",,,6/25/2020,June,27.6,84.3,0.3,rain,20.2,1012.8,55.8,9.7,165.1,5
"Lagos,Nigeria",,,6/26/2020,June,27,86.2,0.4,rain,23,1012.9,65.3,9.4,98.3,3
"Lagos,Nigeria",,,6/27/2020,June,26.4,86.5,0.9,rain,20.5,1011.8,67.7,9.5,122.4,4
"Lagos,Nigeria",,,6/28/2020,June,25.1,94.1,19,rain,9.4,1012.3,69.7,7.8,111.7,4
"Lagos,Nigeria",,,6/29/2020,June,25.7,90.9,2,rain,22.3,1013.2,64.7,8.9,103.8,3
"Lagos,Nigeria",,,6/30/2020,June,25.2,91.6,61,rain,24.5,1014,85.2,9.3,128.9,4
"Lagos,Nigeria",,,7/1/2020,July,26.4,87.3,0,,9.4,1013.1,66.1,10,231.1,8
"Lagos,Nigeria",,,7/2/2020,July,27.2,85.2,0,,16.4,1012.8,62.4,9.8,208.9,7
"Lagos,Nigeria",,,7/3/2020,July,27.3,84.7,0,,14.8,1012.9,77.8,10,141.8,5
"Lagos,Nigeria",,,7/4/2020,July,24.9,94.3,71,rain,27.4,1013.1,78.8,5.6,76.8,3
"Lagos,Nigeria",,,7/5/2020,July,25.6,91.3,59,rain,19.4,1013.7,55.5,7.8,161.4,6
"Lagos,Nigeria",,,7/6/2020,July,26.1,90.2,13,rain,15.1,1013,56.4,8.5,99.7,3
"Lagos,Nigeria",,,7/7/2020,July,25.6,92.4,6,rain,19.8,1012.4,62.2,7.1,139.7,5
"Lagos,Nigeria",,,7/8/2020,July,25,94.2,18,rain,14.8,1012.2,55.7,7.3,125.5,5
"Lagos,Nigeria",,,7/9/2020,July,25.1,94.2,5,rain,9.4,1013.2,63.2,6.9,116.2,3
"Lagos,Nigeria",,,7/10/2020,July,25.9,88.6,0,,16.6,1013.7,57.7,8.7,116.1,4
"Lagos,Nigeria",,,7/11/2020,July,25.5,88.1,0,,20.5,1014.6,59.2,10.1,99.8,3
"Lagos,Nigeria",,,7/12/2020,July,25.7,89.1,0.1,rain,20.9,1015.3,50.9,9.5,218.6,7
"Lagos,Nigeria",,,7/13/2020,July,25.8,87.4,0,,23.4,1013,62.9,9.1,228.6,8
"Lagos,Nigeria",,,7/14/2020,July,26,85.4,0,,27.7,1013.4,54.6,9.8,217.1,8
"Lagos,Nigeria",,,7/15/2020,July,25.3,86.7,0,,20.9,1013.9,52.6,10,202.4,7
"Lagos,Nigeria",,,7/16/2020,July,25.1,88.2,0,,16.7,1014.9,56.4,10,153.1,5
"Lagos,Nigeria",,,7/17/2020,July,25.2,87.7,0,,11.2,1015.2,59.6,10,225.6,7
"Lagos,Nigeria",,,7/18/2020,July,25.6,85.5,0,,13.1,1014.6,55,9.7,139.6,5
"Lagos,Nigeria",,,7/19/2020,July,25.7,86.9,0,,16.1,1013.6,54,9.4,167.1,6
"Lagos,Nigeria",,,7/20/2020,July,26.3,85.1,0.4,rain,25.9,1014,58.1,9.9,189.9,6
"Lagos,Nigeria",,,7/21/2020,July,26.8,83.8,0.2,rain,20.5,1013.2,59.8,10,167.2,6
"Lagos,Nigeria",,,7/22/2020,July,26.2,86.9,4,rain,18.4,1013.9,60.3,9.8,120.5,4
"Lagos,Nigeria",,,7/23/2020,July,26.6,83.7,0,,24.1,1013.8,63.5,10,166.8,5
"Lagos,Nigeria",,,7/24/2020,July,26.5,82.6,0,,21.8,1014.6,57.1,9.6,246.5,8
"Lagos,Nigeria",,,7/25/2020,July,26.8,80.1,0,,16.6,1013.6,62.7,10,247.9,9
"Lagos,Nigeria",,,7/26/2020,July,25.8,83.7,0,,18.4,1015.4,63.1,10,228.2,7
"Lagos,Nigeria",,,7/27/2020,July,26.2,81,0,,14.8,1014.9,61,10,216.6,8
"Lagos,Nigeria",,,7/28/2020,July,25.2,85,0,,35.3,1014.6,69.5,11.5,231.3,8
"Lagos,Nigeria",,,7/29/2020,July,26,84,0,,27.7,1014.9,49.5,8.6,269.9,9
"Lagos,Nigeria",,,7/30/2020,July,26.2,82,0,,22.3,1013.9,59,10,268.3,9
"Lagos,Nigeria",,,7/31/2020,July,25.8,83.3,0.2,rain,29.5,1013.9,75.6,9.9,153.3,5
"Lagos,Nigeria",,,8/1/2020,August,26.1,81.5,2,rain,30.4,1015.2,54.2,10.4,245.9,8
"Lagos,Nigeria",,,8/2/2020,August,24.8,88.1,0,,40.7,1015.6,49.3,9.3,234,8
"Lagos,Nigeria",,,8/3/2020,August,24.8,86.7,0,,27.7,1016.4,49.2,9.7,189.8,7
"Lagos,Nigeria",,,8/4/2020,August,25.8,80,0,,20.5,1016.1,50.7,10,266.4,10
"Lagos,Nigeria",,,8/5/2020,August,25.3,81.3,0,,22.3,1015.1,58.7,10.1,288,10
"Lagos,Nigeria",,,8/6/2020,August,24.7,80.6,0,,18.4,1016.4,59.8,10,208.3,8
"Lagos,Nigeria",,,8/7/2020,August,24.7,82.3,1,rain,24.1,1016.4,59.1,9.8,179.2,6
"Lagos,Nigeria",,,8/8/2020,August,25.5,79.5,0,,16.9,1017,51.3,9.7,207.3,7
"Lagos,Nigeria",,,8/9/2020,August,25.9,78.6,0,,25.9,1016.4,47.7,9.1,277.2,9
"Lagos,Nigeria",,,8/10/2020,August,25.2,82.9,0,,25.9,1014,56.4,10.1,271.5,9
"Lagos,Nigeria",,,8/11/2020,August,25.8,82.7,0,,18.4,1014.1,55.2,10,266.4,9
"Lagos,Nigeria",,,8/12/2020,August,25.6,84.3,0,,14.8,1014.9,42.3,9.5,293.8,10
"Lagos,Nigeria",,,8/13/2020,August,25.8,79.9,0,,16.4,1014.8,61,10,295.7,10
"Lagos,Nigeria",,,8/14/2020,August,25.5,82.2,0.1,rain,23.8,1013.2,66.8,10.1,134.3,5
"Lagos,Nigeria",,,8/15/2020,August,26.2,83.7,0,,23,1012.6,61.1,9.7,197.6,6
"Lagos,Nigeria",,,8/16/2020,August,26.4,82.2,0,,16.9,1014.1,55.2,10.3,256.7,9
"Lagos,Nigeria",,,8/17/2020,August,25.4,84.5,0,,37.1,1012.3,57.8,8.9,255.9,8
"Lagos,Nigeria",,,8/18/2020,August,26.4,83,0,,22.3,1011.7,48.2,9.7,271.5,9
"Lagos,Nigeria",,,8/19/2020,August,27,78.9,0,,20.9,1011.1,50.7,9.9,250.2,8
"Lagos,Nigeria",,,8/20/2020,August,25.6,85.3,0,,37.1,1010.6,62.6,10.1,264.2,8
"Lagos,Nigeria",,,8/21/2020,August,25.6,85.4,0,,18.4,1012.1,75.1,10,228.6,7
"Lagos,Nigeria",,,8/22/2020,August,25.4,87.5,0,,18.7,1013.8,82.1,8.9,269.8,9
"Lagos,Nigeria",,,8/23/2020,August,26.2,82.8,0,,17.6,1014.4,55.6,9.9,231.9,8
"Lagos,Nigeria",,,8/24/2020,August,26.4,77.7,0,,19.8,1013.4,64.9,10,135.4,5
"Lagos,Nigeria",,,8/25/2020,August,25.6,83.5,0,,14.9,1013.5,52.9,9.8,213.8,7
"Lagos,Nigeria",,,8/26/2020,August,25.6,84,0,,14.8,1014.6,48.5,9.7,213.3,8
"Lagos,Nigeria",,,8/27/2020,August,26.3,82.5,0,,20.5,1014.7,56,9.8,270.7,9
"Lagos,Nigeria",,,8/28/2020,August,26.9,79.5,0,,24.1,1013.6,64.7,10,243.8,8
"Lagos,Nigeria",,,8/29/2020,August,26.4,81.5,0,,18.4,1013.9,52.9,10,133.7,5
"Lagos,Nigeria",,,8/30/2020,August,26.1,84.4,0.1,rain,24.1,1014.3,68.9,10,217.4,8
"Lagos,Nigeria",,,8/31/2020,August,26.3,83,0.1,rain,23.8,1014.2,59.3,9.8,291.2,10
"Lagos,Nigeria",,,9/1/2020,September,25.8,87,1,rain,19.4,1013.2,65,9.1,131.2,4
"Lagos,Nigeria",,,9/2/2020,September,25.4,88.2,1,rain,21.2,1012.4,59,10,264.6,9
"Lagos,Nigeria",,,9/3/2020,September,25.5,88.6,0,,20.9,1013.6,50.2,10,264.9,9
"Lagos,Nigeria",,,9/4/2020,September,25.6,89.4,0,,25.2,1014.5,79.8,9,213.9,9
"Lagos,Nigeria",,,9/5/2020,September,25.6,88.5,0.7,rain,26.3,1013,84.4,8,149.4,6
"Lagos,Nigeria",,,9/6/2020,September,25.5,87.5,0,,23.8,1011.9,75.8,9,240.7,9
"Lagos,Nigeria",,,9/7/2020,September,26.4,82.4,0,,19.4,1011.3,60,10.6,283.2,9
"Lagos,Nigeria",,,9/8/2020,September,27.2,78.7,0,,18.4,1012.3,53.6,9.8,207.5,7
"Lagos,Nigeria",,,9/9/2020,September,25,89.2,14.8,rain,27,1013,58.5,9.1,87.4,3
"Lagos,Nigeria",,,9/10/2020,September,26.7,83.1,0.8,rain,22.3,1012.6,75,9.7,260.9,9
"Lagos,Nigeria",,,9/11/2020,September,26.6,83.4,0,,16.9,1012.3,63.8,9.9,161.2,6
"Lagos,Nigeria",,,9/12/2020,September,26,88.1,1,rain,19.4,1012.9,73.4,9.1,149.3,5
"Lagos,Nigeria",,,9/13/2020,September,25.5,83.4,0,,18.4,1014.1,46.7,9.1,171.3,6
"Lagos,Nigeria",,,9/14/2020,September,25.7,89.3,0,,11.2,1014.3,57,9.4,233.8,8
"Lagos,Nigeria",,,9/15/2020,September,23.8,93.6,21,rain,69.2,1013.5,64.2,9.2,166.3,6
"Lagos,Nigeria",,,9/16/2020,September,25.2,89.6,2,rain,29.2,1012,75.2,9,83.2,3
"Lagos,Nigeria",,,9/17/2020,September,26.1,84.9,4.2,rain,24.1,1012.7,75.6,9.4,240.1,8
"Lagos,Nigeria",,,9/18/2020,September,26.7,80.3,0,,31.7,1012.8,76.7,15,217.9,8
"Lagos,Nigeria",,,9/19/2020,September,26.2,86,12.4,rain,35.3,1012.6,77.8,10.5,113.5,4
"Lagos,Nigeria",,,9/20/2020,September,25.3,90.5,16.9,rain,33.5,1015.7,72.6,8.7,127.8,4
"Lagos,Nigeria",,,9/21/2020,September,26,87.4,0.3,rain,19.8,1014.9,68.1,9.5,228.6,8
"Lagos,Nigeria",,,9/22/2020,September,26.1,89.1,0.4,rain,20.9,1015.1,66.2,9.5,188,7
"Lagos,Nigeria",,,9/23/2020,September,26.6,86.3,0,,18.4,1014.6,54.6,9.5,195.8,7
"Lagos,Nigeria",,,9/24/2020,September,25.9,85,8,rain,18.4,1014,67.8,9.8,132.1,5
"Lagos,Nigeria",,,9/25/2020,September,26.4,83.1,0.7,rain,15.8,1015.1,68.1,9.7,206.6,7
"Lagos,Nigeria",,,9/26/2020,September,25,90.5,3.8,rain,31.7,1013.3,66.1,8.8,159.2,6
"Lagos,Nigeria",,,9/27/2020,September,25.9,87.6,1,rain,19.8,1012.2,70.3,9.1,171.4,6
"Lagos,Nigeria",,,9/28/2020,September,26.6,86.4,0.8,rain,20.9,1013.1,70,9.8,211.8,7
"Lagos,Nigeria",,,9/29/2020,September,26.3,84.7,0.5,rain,29.5,1013.9,65,10.8,137.4,5
"Lagos,Nigeria",,,9/30/2020,September,25.5,89.7,8,rain,21.2,1014.1,70.7,10.4,109,4
"Lagos,Nigeria",,,10/1/2020,October,26.3,84.6,0,,24.1,1012.3,58.5,10.3,252,8
"Lagos,Nigeria",,,10/2/2020,October,27.2,82.5,0,,48.2,1012.3,63,11.6,259.6,9
"Lagos,Nigeria",,,10/3/2020,October,26.5,84.9,1.8,rain,43.2,1011.5,63.8,10.3,232.8,8
"Lagos,Nigeria",,,10/4/2020,October,26.7,84.7,1.4,rain,46.8,1012.5,72.5,11.8,245.8,9
"Lagos,Nigeria",,,10/5/2020,October,26.8,86.5,1.7,rain,75.6,1014,73.3,10.6,134.2,5
"Lagos,Nigeria",,,10/6/2020,October,25.6,88.8,4.7,rain,46.4,1013.4,73.1,9.3,133.8,5
"Lagos,Nigeria",,,10/7/2020,October,24.9,88.4,16,rain,20.5,1013.9,68.8,9.4,136.4,5
"Lagos,Nigeria",,,10/8/2020,October,25.9,90.1,0.5,rain,18.4,1013.2,61.8,9,159.6,5
"Lagos,Nigeria",,,10/9/2020,October,26.3,87.8,3.6,rain,28.8,1013.4,42.6,11,229.8,8
"Lagos,Nigeria",,,10/10/2020,October,26.2,87.4,3.1,rain,14.4,1014,61.5,9.2,234.6,8
"Lagos,Nigeria",,,10/11/2020,October,26.3,87.6,4.9,rain,19.4,1013.5,79.3,10.2,139.3,5
"Lagos,Nigeria",,,10/12/2020,October,25.9,88,1.2,rain,37.1,1012.8,46.7,11.6,257.8,9
"Lagos,Nigeria",,,10/13/2020,October,26.7,84.1,17,rain,20.5,1012.5,54.7,9.9,230.2,8
"Lagos,Nigeria",,,10/14/2020,October,25.9,90.2,1,rain,19.8,1012.7,70.3,9.4,101.7,4
"Lagos,Nigeria",,,10/15/2020,October,26.3,85.9,0.8,rain,50,1013,50.6,9.6,194.8,7
"Lagos,Nigeria",,,10/16/2020,October,26.1,88.8,1,rain,21.6,1011,64.9,10.4,128.4,4
"Lagos,Nigeria",,,10/17/2020,October,25.8,87.5,0.5,rain,15.5,1012.1,50.6,8.8,213.8,8
"Lagos,Nigeria",,,10/18/2020,October,27.1,85.2,0,,16.6,1012,56.8,8.7,211.4,7
"Lagos,Nigeria",,,10/19/2020,October,26.8,85.7,2.2,rain,25.2,1013.1,50.2,11.8,220.6,7
"Lagos,Nigeria",,,10/20/2020,October,26.8,84.6,2,rain,24.1,1012.5,62.7,10.7,106.4,4
"Lagos,Nigeria",,,10/21/2020,October,27.1,86.7,1.2,rain,20.2,1012.6,57.4,10.1,167.3,6
"Lagos,Nigeria",,,10/22/2020,October,28,83.4,0.5,rain,18,1012.6,51.1,11.1,253.8,9
"Lagos,Nigeria",,,10/23/2020,October,27.9,84.8,1.1,rain,28.8,1013.1,60.7,10.7,217.4,7
"Lagos,Nigeria",,,10/24/2020,October,27.3,86.5,2,rain,25.2,1012.2,68.3,10.9,189,7
"Lagos,Nigeria",,,10/25/2020,October,26.6,86.8,29,rain,28.2,1012.1,67.8,9.1,136,6
"Lagos,Nigeria",,,10/26/2020,October,26.8,88.1,0.7,rain,16.2,1011.1,79,8.5,128.9,5
"Lagos,Nigeria",,,10/27/2020,October,27.2,86.5,0.2,rain,17.3,1010.4,77.3,10.6,114.5,4
"Lagos,Nigeria",,,10/28/2020,October,27.4,86.4,2.8,rain,18.4,1011.1,68.9,9.5,195.2,6
"Lagos,Nigeria",,,10/29/2020,October,27.4,85.8,0.5,rain,14.8,1011.8,63.8,9.7,147,6
"Lagos,Nigeria",,,10/30/2020,October,27.3,84,5,rain,17.4,1011.8,55.8,8.8,215.6,7
"Lagos,Nigeria",,,10/31/2020,October,28.2,84.1,0,,14.8,1011.8,53.5,9.9,238.4,8
"Lagos,Nigeria",,,4/1/2021,April,29.8,75.1,0,,18.4,1010.3,55,7,183.3,7
"Lagos,Nigeria",,,4/2/2021,April,29.1,79.2,2,rain,16.6,1010.8,51.3,7,175.2,7
"Lagos,Nigeria",,,4/3/2021,April,28.8,80.3,0,,17.6,1010.2,58.8,7,159.9,6
"Lagos,Nigeria",,,4/4/2021,April,29.4,79.5,0,,20.5,1010.2,49.3,7.4,205.3,7
"Lagos,Nigeria",,,4/5/2021,April,28.6,85,0,,19.8,1010.2,43.9,8.2,209.5,7
"Lagos,Nigeria",,,4/6/2021,April,29.8,81.3,0.8,rain,22.3,1009.7,67.9,9.4,133.5,5
"Lagos,Nigeria",,,4/7/2021,April,28.5,83.8,9,rain,15.1,1010.1,59.1,8.4,118.9,5
"Lagos,Nigeria",,,4/8/2021,April,30,78.8,0.5,rain,21.2,1010.5,70.9,10,167.5,6
"Lagos,Nigeria",,,4/9/2021,April,28.2,80.1,3,rain,24.1,1009.7,49.2,9.6,128.3,5
"Lagos,Nigeria",,,4/10/2021,April,28.7,80.9,0,,27.7,1008.7,55.4,9.3,137.4,5
"Lagos,Nigeria",,,4/11/2021,April,28.2,80.3,19,rain,16.6,1009.3,42.9,10,128.5,5
"Lagos,Nigeria",,,4/12/2021,April,29.4,72.4,7,rain,19.1,1010.6,47,10,142.9,5
"Lagos,Nigeria",,,4/13/2021,April,29.1,77.5,0.9,rain,22.3,1012.1,54.4,10.5,91.3,3
"Lagos,Nigeria",,,4/14/2021,April,29.6,75.7,0.1,rain,22.7,1011.1,50.5,10.1,188.1,6
"Lagos,Nigeria",,,4/15/2021,April,29.5,77.4,0,,18.4,1010.2,49.9,10,116.3,4
"Lagos,Nigeria",,,4/16/2021,April,29.1,78.5,0,,26.9,1009.1,56.7,10.1,123.1,4
"Lagos,Nigeria",,,4/17/2021,April,27.6,85,8,rain,16.7,1009.9,50.6,9.9,132.9,5
"Lagos,Nigeria",,,4/18/2021,April,25,91.5,49,rain,19.2,1011.9,58.7,8.7,110.7,4
"Lagos,Nigeria",,,4/19/2021,April,27.2,81.7,0,,17,1011.8,43.7,9.5,175.2,6
"Lagos,Nigeria",,,4/20/2021,April,28.5,79.4,1,rain,19.5,1011.2,49.7,10.5,172.4,6
"Lagos,Nigeria",,,4/21/2021,April,28.8,80.3,0,,24.9,1010.6,42.4,10.3,156.3,6
"Lagos,Nigeria",,,4/22/2021,April,27.8,84.1,4,rain,33.5,1010.9,51.9,9.5,154.1,6
"Lagos,Nigeria",,,4/23/2021,April,29.4,79.4,0.1,rain,16.9,1010.1,56.1,9.8,116.4,4
"Lagos,Nigeria",,,4/24/2021,April,29.4,80.8,0.4,rain,29.5,1010.1,57.9,10,128,5
"Lagos,Nigeria",,,4/25/2021,April,28.8,80.9,0,,16.6,1010.3,54.9,9.7,119.1,4
"Lagos,Nigeria",,,4/26/2021,April,29.5,79.1,0,,16.6,1009.9,48.6,9.8,165.1,6
"Lagos,Nigeria",,,4/27/2021,April,29.4,79.4,0,,18.4,1008.7,58.8,10,152.3,5
"Lagos,Nigeria",,,4/28/2021,April,27.8,80.8,0,,37.1,1009.9,54.9,9.7,114.7,4
"Lagos,Nigeria",,,4/29/2021,April,27.9,82.8,0,,14.8,1010.1,52.2,9,210.8,7
"Lagos,Nigeria",,,4/30/2021,April,28.9,80.4,0,,18.2,1010,58.3,9.7,188.3,7
"Lagos,Nigeria",,,5/1/2021,May,29.8,75.8,0,,20.5,1009.9,45.2,10,140.4,6
"Lagos,Nigeria",,,5/2/2021,May,30.1,77.4,0,,24.1,1009.5,46.7,10.1,120.3,4
"Lagos,Nigeria",,,5/3/2021,May,28.4,82.8,4,rain,18.4,1009.6,66.4,9.7,90.9,3
"Lagos,Nigeria",,,5/4/2021,May,27.2,82.6,0,,14.8,1010.6,61.9,9,180.2,6
"Lagos,Nigeria",,,5/5/2021,May,28.9,80.4,0.1,rain,16.1,1010.5,49.3,9.4,146.7,6
"Lagos,Nigeria",,,5/6/2021,May,26.9,82.3,0.7,rain,24.5,1012.2,58.4,10,108.2,4
"Lagos,Nigeria",,,5/7/2021,May,27.9,82.7,0,,20.5,1013.3,61.5,9.2,137,5
"Lagos,Nigeria",,,5/8/2021,May,26.7,81.4,24,rain,14.8,1013.6,58.6,8.7,153.7,6
"Lagos,Nigeria",,,5/9/2021,May,27.5,80.8,24,rain,25.9,1013.5,36.2,9.8,177.6,6
"Lagos,Nigeria",,,5/10/2021,May,28,79.3,0,,20.5,1013.2,45.9,8,275.3,9
"Lagos,Nigeria",,,5/11/2021,May,28.9,76.2,0,,20.5,1012.7,52,10,166.8,6
"Lagos,Nigeria",,,5/12/2021,May,29,78.7,0,,18.7,1012.6,62.1,10,222.7,8
"Lagos,Nigeria",,,5/13/2021,May,27.8,83.2,7,rain,29.5,1011.7,55.8,9.4,167.4,6
"Lagos,Nigeria",,,5/14/2021,May,27.7,82.5,0.2,rain,16.6,1011,47.7,8.2,146.2,5
"Lagos,Nigeria",,,5/15/2021,May,28.3,80.5,0.1,rain,22.3,1011.2,50.3,9.7,152.8,5
"Lagos,Nigeria",,,5/16/2021,May,28.4,79.3,0.1,rain,14.8,1011,51.7,9.3,136.9,5
"Lagos,Nigeria",,,5/17/2021,May,28.8,80.7,0.9,rain,15.1,1011.6,54.1,10.1,115.4,4
"Lagos,Nigeria",,,5/18/2021,May,28.4,83.2,1.5,rain,18.4,1012.5,58.8,9.7,125.7,4
"Lagos,Nigeria",,,5/19/2021,May,29.1,80.9,0,,18.7,1012.5,53.3,9.9,140.9,5
"Lagos,Nigeria",,,5/20/2021,May,28.3,80.4,0.1,rain,22.3,1012.8,56.2,9.9,184.5,6
"Lagos,Nigeria",,,5/21/2021,May,28.7,77,0.1,rain,16.7,1012.9,51.4,10.1,125.1,4
"Lagos,Nigeria",,,5/22/2021,May,25.7,88.5,16,rain,52.4,1014,67.7,9.1,116.4,4
"Lagos,Nigeria",,,5/23/2021,May,27.9,78.4,0,,22.3,1013.3,43.5,9.1,244.9,8
"Lagos,Nigeria",,,5/24/2021,May,28.7,80.5,0.1,rain,14.8,1012.5,41.6,10,216.6,7
"Lagos,Nigeria",,,5/25/2021,May,29.4,78.8,0.8,rain,27.7,1012,56.4,10.2,97.7,3
"Lagos,Nigeria",,,5/26/2021,May,28.9,83.9,0.5,rain,20.2,1012.5,63.2,10,88.7,3
"Lagos,Nigeria",,,5/27/2021,May,29.6,79.4,0.3,rain,20.5,1011.8,65.7,9.7,113.7,4
"Lagos,Nigeria",,,5/28/2021,May,29.1,78.5,0,,16.6,1011.4,50.8,10.1,127,4
"Lagos,Nigeria",,,5/29/2021,May,29,80.9,0,,20.5,1011.2,61.2,9.8,136.4,5
"Lagos,Nigeria",,,5/30/2021,May,27.8,84.6,19,rain,16.6,1010.3,54.7,8.6,152,6
"Lagos,Nigeria",,,5/31/2021,May,28.5,84.9,7,rain,16.6,1010.6,58.5,9.2,108.7,4
"Lagos,Nigeria",,,6/1/2021,June,26.4,88.8,11,rain,40.7,1011.9,57.9,8.5,173.5,6
"Lagos,Nigeria",,,6/2/2021,June,28,81.2,3,rain,17.6,1012.2,54.7,7.9,216.2,8
"Lagos,Nigeria",,,6/3/2021,June,27.8,84.7,2.2,rain,15.5,1012.2,51.7,9.6,271.9,9
"Lagos,Nigeria",,,6/4/2021,June,27.3,81.5,95,rain,35.3,1012.3,56.1,8.8,185.1,7
"Lagos,Nigeria",,,6/5/2021,June,27.2,81.6,1.7,rain,15.1,1012.5,61.2,9.2,116.4,4
"Lagos,Nigeria",,,6/6/2021,June,27.6,82.6,0,,30.5,1011.9,47.3,8.8,217.4,8
"Lagos,Nigeria",,,6/7/2021,June,28,83.2,0.3,rain,16.6,1011.5,50.9,9.1,187.4,6
"Lagos,Nigeria",,,6/8/2021,June,25.9,90.9,7,rain,11.5,1011.7,43.4,8.6,233.3,8
"Lagos,Nigeria",,,6/9/2021,June,25.2,88.9,12,rain,24.1,1012.1,57.6,5.6,98.4,3
"Lagos,Nigeria",,,6/10/2021,June,27.2,82,0.1,rain,14.8,1011.2,47.8,8.3,106.8,3
"Lagos,Nigeria",,,6/11/2021,June,26.2,88,7,rain,33.5,1011.5,50.5,8.6,108.3,3
"Lagos,Nigeria",,,6/12/2021,June,27.1,84.1,0.1,rain,16.6,1013.2,44.8,8.6,184.9,8
"Lagos,Nigeria",,,6/13/2021,June,27.2,84,0,,16.6,1013.2,54.2,9.8,212.4,7
"Lagos,Nigeria",,,6/14/2021,June,28.6,80.2,0.3,rain,16.6,1013.4,50.9,9.6,178.8,6
"Lagos,Nigeria",,,6/15/2021,June,28.7,82.9,0,,18.4,1012.8,49,9.8,163.9,5
"Lagos,Nigeria",,,6/16/2021,June,27.8,83.1,51.3,rain,23.1,1013.1,46.8,9,99.9,3
"Lagos,Nigeria",,,6/17/2021,June,27.6,83.9,2,rain,15.1,1014.5,45.6,10.5,181,6
"Lagos,Nigeria",,,6/18/2021,June,28.1,85.2,1,rain,17.1,1014.3,52.5,10.2,99.6,3
"Lagos,Nigeria",,,6/19/2021,June,27.7,85.5,2,rain,15.5,1013.7,53.7,9.1,193.9,7
"Lagos,Nigeria",,,6/20/2021,June,24.9,94.6,14,rain,18.4,1014.4,55.3,7.6,83.8,3
"Lagos,Nigeria",,,6/21/2021,June,26.2,86.8,0.2,rain,20.5,1014.7,61,9.7,74.6,2
"Lagos,Nigeria",,,6/22/2021,June,26.5,82.6,1.1,rain,55.4,1014.3,56.8,10.3,93.4,3
"Lagos,Nigeria",,,6/23/2021,June,25.5,82,3.7,rain,48.2,1016.5,84.1,10,128.1,5
"Lagos,Nigeria",,,6/24/2021,June,26.7,81.4,3.2,rain,33.5,1013.6,65.1,10,228,7
"Lagos,Nigeria",,,6/25/2021,June,27.3,81.7,8.5,rain,17.3,,82.8,,102.9,4
"Lagos,Nigeria",,,6/26/2021,June,27.1,85.1,7.3,rain,20.2,,85.9,,99.1,3
"Lagos,Nigeria",,,6/27/2021,June,27.3,80.7,4.5,rain,21.6,,74.9,,150,6
"Lagos,Nigeria",,,6/28/2021,June,26.5,81,8.4,rain,57.6,1017.5,67.5,11.6,170.8,6
"Lagos,Nigeria",,,6/29/2021,June,25.7,82,11.3,rain,57.6,1017.8,68,12,110.4,4
"Lagos,Nigeria",,,6/30/2021,June,27.2,78.3,8.8,rain,31.7,1015.2,66.6,9.9,194.1,7
"Lagos,Nigeria",,,7/31/2021,July,27.7,77.1,0,,22.3,1015.2,57.4,9.5,264.9,9
"Lagos,Nigeria",,,8/1/2021,August,27.1,81,0,,33.8,1016.8,54.3,9.6,214.5,7
"Lagos,Nigeria",,,8/2/2021,August,26.5,84.7,0,,16.6,1016,45,9.6,155.5,5
"Lagos,Nigeria",,,8/3/2021,August,26.5,83.9,0,,29.5,1014.7,60.9,9.3,165.2,5
"Lagos,Nigeria",,,8/4/2021,August,26.5,84.3,0.1,rain,24.1,1015.1,67.1,8.8,228.8,8
"Lagos,Nigeria",,,8/5/2021,August,25.8,88.8,38,rain,22.3,1017,51.6,8.7,76.7,3
"Lagos,Nigeria",,,8/6/2021,August,26.6,85.1,0.2,rain,24.8,1016.3,55.2,9.1,201.3,7
"Lagos,Nigeria",,,8/7/2021,August,25.7,90.4,4,rain,24.5,1015.4,51.9,8.4,114.4,4
"Lagos,Nigeria",,,8/8/2021,August,24.8,91.4,3,rain,27.7,1015.3,61.1,8.4,132.7,5
"Lagos,Nigeria",,,8/9/2021,August,26.6,84.1,1,rain,27.7,1015.9,54.7,9.6,215.9,7
"Lagos,Nigeria",,,8/10/2021,August,26.2,85.9,0,,24.1,1015.5,60.7,8.8,144.8,5
"Lagos,Nigeria",,,8/11/2021,August,26,84.4,0,,33.5,1014.1,56.7,10,183.2,6
"Lagos,Nigeria",,,8/12/2021,August,26.5,85.5,1,rain,25.9,1014.5,67.5,10,186,6
"Lagos,Nigeria",,,8/13/2021,August,26.1,84,0.1,rain,55.4,1015.1,74.1,9,226.4,8
"Lagos,Nigeria",,,8/14/2021,August,26.5,82.2,0,,27.7,1014,54.7,9.8,250.4,9
"Lagos,Nigeria",,,8/15/2021,August,26.6,80.3,0,,24.1,1013.1,51,9.8,252.8,8
"Lagos,Nigeria",,,8/16/2021,August,27,77.5,0,,25.9,1013.6,49.3,9.7,236.7,8
"Lagos,Nigeria",,,8/17/2021,August,26.5,84.4,0.2,rain,20.5,1015,57,10,198.9,7
"Lagos,Nigeria",,,8/18/2021,August,26.3,83.3,0.3,rain,19.1,1015.3,54.5,9.6,166.1,7
"Lagos,Nigeria",,,8/19/2021,August,26.7,82.4,0.5,rain,22,1013.5,55.2,9.8,109.1,4
